Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
-0.396598301,-1.250237799,-2.69015099,-0.967914373
-0.496219578,-1.322165742,-2.780348737,-1.245036332
-0.39513229,-1.069046187,-2.720074695,-0.916398368
-1.201278818,-1.757997399,-3.508535202,-1.96805494
-1.146840142,-1.501334779,-3.458226646,-1.976121466
-0.913243235,-1.519000597,-3.265050627,-1.329812596
-0.874756617,-1.412479731,-3.223902656,-1.37674963
-0.94790967,-1.531208167,-3.284814304,-1.544364851
-0.722291711,-1.424149576,-3.021418318,-1.482163353
-0.264123561,-1.231561946,-2.552836724,-0.694331122
-0.730884958,-1.279237567,-3.159248625,-0.794716101
-0.631797523,-1.273131924,-3.031912103,-0.753465393
-1.075320534,-1.443445095,-3.482976058,-1.261296939
-1.064355108,-1.581495718,-3.410845094,-1.511375706
-0.947298775,-1.468637176,-3.307669557,-1.412195382
-0.995086686,-1.580407057,-3.315012916,-1.659422838
-1.142560694,-1.608085842,-3.473022193,-1.772535999
-0.623161187,-1.395658733,-2.965749973,-0.982150896
-4.904381643,,-5.704398411,-3.519203852
-2.659857205,,-4.647260971,-3.094808812
-4.969847417,,-5.737168483,-3.540709366
-3.505471334,,-5.170256407,-3.277534896
-3.543856867,,-5.193861318,-3.26737222
-3.075030645,,-4.927932848,-3.18342148
-4.351527124,,-5.546927856,-3.398101202
-3.163062566,,-4.993815514,-3.147206621
-3.481811433,,-5.179806779,-3.270246433
-3.093314276,,-4.965655428,-3.180258984
-4.80405759,,-5.801061128,-3.394468199
-3.938515682,,-5.450586127,-3.330913499
-3.679372485,-3.406309198,-5.344193887,-3.203636958
-3.762023586,,-5.357926157,-3.266604575
-4.452435612,,-5.643812142,-3.355252344
-3.255443739,-3.326451593,-5.096521833,-3.097248869
-5.54495299,,-5.998417741,-3.480831008
-3.559793587,,-5.243477687,-3.229939623
-1.247466889,-0.779960507,-3.667176556,-2.080902718
-1.441242238,-0.757558149,-3.826171021,-2.24367279
-1.163694353,-0.765375394,-3.5816033,-2.017885596
-1.109976922,-0.725034337,-3.518440454,-2.029747401
-1.236382953,-0.719125331,-3.647564967,-2.161512451
-0.691458764,-0.593295761,-3.139928416,-1.348585711
-0.994990575,-0.661710059,-3.42757727,-1.838391067
-1.476377188,-0.800574049,-3.82561735,-2.47946528
-1.406022993,-0.733199803,-3.813288457,-2.398887424
-0.613422523,-0.62974858,-3.007483761,-1.487576727
-2.490784126,-2.160405832,-4.63602126,-2.601587225
-3.685083416,,-5.265086114,-3.185201458
-3.43344249,-4.452960193,-5.15821468,-3.074819778
-2.315455666,-2.1560053,-4.506504761,-2.609114574
-3.440596278,,-5.150401406,-3.157162221
-2.772889951,-2.758272167,-4.797396463,-2.864581616
-3.383584872,,-5.09075879,-3.175017887
-2.511426228,-2.444556678,-4.600382067,-2.831301093
-2.408221364,-2.29919378,-4.523294876,-2.809569235
-6.602626955,,-6.417444692,-3.239156032
-8.238093,,-6.635404539,-3.369544667
-5.171740036,,-6.059774639,-3.113841929
-20.33899485,,-7.208941513,-3.535890267
-19.04979501,,-7.043422999,-3.538853137
-11.0181709,,-6.787489095,-3.426764528
0.5589516454,-0.339987017,-2.099911832,0.9818764835
0.6861776864,-0.290278598,-2.023422335,1.1184454858
0.3706193327,-0.396858963,-2.374693435,0.831697571
0.7582417016,-0.24860268,-1.93743738,1.137810965
0.5104280986,-0.357073066,-2.287432039,0.9748135108
0.6950734356,-0.275487063,-2.068896628,1.1127734827
-0.00637658,-0.523977424,-2.824708112,0.585825901
0.690729888,-0.277361187,-2.054961702,1.0877463234
0.5337964147,-0.35300174,-2.235016703,0.9387200074
0.5483721741,-0.305076248,-2.216524735,0.9451564309
-4.437412866,,-5.624878641,-3.344631568
-2.982119548,-2.17221357,-4.964562738,-3.107519653
-3.192230806,-2.287607057,-5.036725215,-3.10153242
-2.367038569,-1.614957317,-4.57968787,-2.82092249
-3.136964759,-2.515027939,-4.990816227,-3.114271321
-3.255189195,-5.926476652,-5.057104533,-3.239508308
-4.678060667,,-5.785062981,-3.34857977
-5.515516109,,-6.033973462,-3.456820716
-6.824277689,,-6.308920749,-3.531591486
-4.285272695,,-5.63649414,-3.346912747
-5.713545816,,-6.074184162,-3.440558182
-3.627563754,-2.609267969,-5.344486779,-3.226265136
-5.385591498,,-5.949125392,-3.465792715
-4.788295139,,-5.809930637,-3.401722425
-5.184935363,,-5.894612961,-3.430016709
-3.773894636,,-5.364127622,-3.312303249
-3.87347382,-3.347000637,-5.424259927,-3.26091048
-3.572536799,-3.475246378,-5.279393007,-3.257657669
-4.267038955,,-5.584688587,-3.291729452
-4.081671828,,-5.500675455,-3.31109663
-4.117626559,,-5.497650394,-3.272453012
-3.725648163,,-5.350382067,-3.223501565
-0.388975318,-1.016487086,-2.79877824,-0.213170837
-0.073587703,-0.975138279,-2.375510571,-0.219698597
0.163978457,-0.856614155,-2.116978253,0.1823043007
-0.318227448,-1.047274908,-2.637118179,-0.610320433
-0.527668767,-1.112755888,-2.852074829,-0.79797524
-0.590378522,-1.134611657,-2.922308958,-1.017726228
-0.237807814,-0.956947249,-2.525969399,-0.442980515
-0.477115133,-1.027533946,-2.808798166,-0.897724021
-0.173211002,-0.976029557,-2.590385087,0.0547471851
-0.661084317,-1.191907976,-3.094106475,-0.618604552
-0.313050352,-1.025355515,-2.714729479,-0.199110229
-0.33184353,-1.138168794,-2.674163292,-0.468709367
-0.126882166,-1.04405385,-2.427392808,-0.231868674
-0.323048086,-1.044603154,-2.67564819,-0.439015421
-0.749043351,-1.218980014,-3.246339193,-0.35778795
-1.02839019,-1.385213762,-3.472078415,-1.035019411
-0.845481712,-1.317260016,-3.275370011,-0.637807831
-1.663567653,-1.689779566,-4.015099418,-1.940604707
-0.599457884,-1.192972517,-3.029078881,-0.426832768
-1.721915776,-1.794455751,-4.029807047,-2.334551475
-2.166366145,-1.780826868,-4.49054864,-1.8366694
-1.73934402,-1.659989418,-4.140828356,-1.8097827
-1.448115632,-1.484060754,-3.90167526,-1.101449133
-1.623861886,-1.608054682,-4.026637611,-1.706800774
-1.272443248,-1.494065769,-3.705752936,-1.04744813
-1.253554614,-1.505748942,-3.697342642,-1.321102675
-0.861063049,-1.40679106,-3.286837511,-0.74773662
-1.475371112,-1.819757047,-3.828591665,-1.904740384
-0.312976947,-0.998757621,-2.702663116,-0.142116709
-0.429706589,-1.05217968,-2.825045348,-0.550906165
-0.246243414,-1.017051526,-2.593071481,-0.249887555
-0.539451267,-1.125721364,-2.906275293,-0.940279497
-0.489935293,-1.090528039,-2.840328871,-0.616380614
-0.018098071,-0.849635612,-2.339570345,-0.1841529
-0.43838209,-1.111062775,-2.811583449,-0.338667699
-0.599622191,-1.172934691,-2.969615685,-0.842599985
-0.041561934,-0.907520987,-2.366004691,-0.011741972
-0.358938425,-1.023042269,-2.729702537,-0.52920584
-0.176557325,-1.016722216,-2.538617391,-0.049105415
-0.381966601,-1.093344976,-2.769307696,-0.530708208
-0.10629762,-0.979330594,-2.436302389,-0.100055889
-0.235462382,-0.986904276,-2.6143985,-0.278970329
-0.268651471,-0.864609562,-2.636099894,-0.242208529
-0.465548276,-0.887025308,-2.853193364,-0.710731627
-0.224580061,-0.853972572,-2.547252663,-0.356904563
-0.143713876,-0.722688052,-2.495543106,-0.347590496
0.3445253529,-0.608357006,-1.879873048,0.184595407
0.1846539193,-0.681348285,-2.06136981,-0.1195867
-0.664648325,-1.149024133,-3.123282629,-0.255599565
-0.77922763,-1.249131673,-3.195710859,-0.418750176
-0.46009814,-1.035993271,-2.893054776,-0.106336399
-0.119064343,-1.004803302,-2.471046664,0.1534778249
-0.282722189,-1.074718012,-2.636881319,-0.157827417
0.0960312852,-0.903981636,-2.214461788,0.2793500609
-0.455549522,-1.076417373,-2.855245975,-0.240723095
-0.518069337,-1.123227428,-2.898110827,-0.394648232
-1.815015287,-1.617097127,-4.2188663,-1.346155115
-0.738111725,-1.198128364,-3.246917531,-0.142002472
-1.43879388,-1.47430973,-3.887900386,-1.017726228
-1.220318693,-1.415310339,-3.703186598,-0.569178174
-1.164086368,-1.453965761,-3.587646806,-0.972369439
-0.81862155,-1.299277933,-3.288831587,-0.327827737
-1.409417953,-1.604442455,-3.792121004,-1.298488848
-1.965073014,-1.783217808,-4.274424792,-1.560305816
-0.58626479,-1.111044528,-3.034690772,-0.237731505
-1.209104565,-1.278257645,-3.619817971,-0.834874523
-0.557333588,-1.149203946,-2.958415286,-0.409593124
-0.150600463,-0.930428102,-2.512220597,0.0988409676
-0.398498849,-1.115538732,-2.720816719,-0.483675705
-0.064066589,-0.921860226,-2.39754221,0.0531049649
-0.362371646,-1.053110434,-2.698185325,-0.44952942
-0.012697149,-0.892281951,-2.34359488,0.1147705986
-0.326788852,-1.030878064,-2.783883152,0.0964739737
-0.629267836,-1.078147385,-3.094321503,-0.167986188
-1.643536997,-1.623647501,-3.974275252,-1.5646556
-0.696623353,-1.215908358,-3.099087112,-0.439477721
-1.176825412,-1.433801975,-3.533923611,-1.246904139
-0.88548868,-1.344453425,-3.247407808,-0.829844345
-0.322059111,-1.063172402,-2.659896282,-0.342800806
0.6093694809,0.0230359817,-1.958922736,0.9273222319
0.3271612728,0.0005535385,-2.348236893,0.775819652
0.8413927892,0.1341782236,-1.681385918,1.070834482
0.0387321774,-0.088930751,-2.651154319,0.5793038028
0.4614880801,0.0281819573,-2.169720296,0.7980723102
0.4154435619,0.0466316732,-2.259686962,0.8392070207
-0.256266841,-0.694084166,-2.695694112,0.0143584073
-0.102287191,-0.656450522,-2.51254632,0.235392838
-0.321078716,-0.656699699,-2.756573474,-0.01508728
0.0148024215,-0.582648714,-2.353460699,0.2784821953
-0.128706197,-0.595885139,-2.531622597,0.0822295353
-0.002371248,-0.561265101,-2.371782701,0.2691258906
-0.307046531,-0.851666657,-2.743949358,0.0627588737
-0.360722745,-0.900244548,-2.784669792,0.0467179905
-0.318643745,-0.855231575,-2.751309455,0.0237515371
-0.364887236,-0.860359869,-2.79070761,-0.020146116
-0.340171582,-0.820665645,-2.771811882,0.020250759
-0.207178995,-0.81398156,-2.60855721,0.0808281271
-0.113805175,-0.792082739,-2.495118516,0.1332368356
-0.227823214,-0.815604737,-2.630360503,0.0529680195
-1.060432322,-0.941680213,-3.606039959,-0.405734903
-1.03783973,-0.92121145,-3.595267609,-0.278180573
-1.332510712,-1.012102056,-3.831992738,-0.703318295
-1.259149733,-0.963652897,-3.774721745,-0.576770925
-0.903800523,-0.890629301,-3.428899177,-0.331702188
-0.925517708,-0.891045248,-3.446258049,-0.314754409
-1.37876744,-1.173658042,-3.973267063,-0.536860067
-1.984499344,-1.413754442,-4.454694413,-1.007241561
-1.957960636,-1.426245464,-4.422214756,-1.176194116
-1.6841282,-1.391860145,-4.196767829,-0.700153012
-2.235575834,-1.585570738,-4.601845455,-1.489660212
-1.70656746,-1.463783258,-4.179431335,-0.832843463
-3.021059719,-1.504614043,-5.232920382,-1.94417041
-2.820406776,-1.568171973,-5.06966414,-1.735262658
-2.248437994,-1.436547166,-4.673100037,-1.321465014
-2.75948612,-1.628157788,-4.998100753,-1.845139828
-2.227716783,-1.527455642,-4.618455346,-1.303760766
-2.417983038,-1.556084987,-4.714100889,-1.586590257
-2.17325683,-1.586199382,-4.570764041,-1.264596891
0.1049840293,0.0995620021,-2.893407588,0.9310455078
0.0703328758,0.095767957,-2.954946616,0.9264194771
-0.019735039,0.0424786068,-2.968897884,0.8068093923
0.0299919702,0.1236434503,-2.98869387,0.8891647044
0.2658024545,0.2282270773,-2.742635575,1.0235881404
0.0880055721,0.1669961941,-2.955600808,0.9176032987
-0.908580069,-0.409069233,-3.702207207,0.0320606128
-0.657122021,-0.369206332,-3.435447911,0.1414983613
-0.635114719,-0.277858921,-3.447555562,0.2542826691
-0.129613313,-0.15645297,-2.937402281,0.5970605677
-0.323751899,-0.100473855,-3.168994585,0.49716297
-0.263632457,-0.08299438,-3.138340504,0.5513677366
-1.2574039,-0.779505106,-3.776251494,-0.728456016
-1.435120853,-0.826007198,-3.960641439,-0.955942683
-1.497031708,-0.858655835,-3.960607397,-1.094741043
-1.420654343,-0.768409676,-3.92908447,-1.005829399
-1.522213165,-0.749193336,-3.99977984,-1.05553885
-1.339995183,-0.667935253,-3.882276902,-0.860867217
-2.486887458,-1.455041661,-4.660652439,-2.289116707
-2.522117446,-1.586698838,-4.677323168,-2.295088936
-2.571000114,-1.551543212,-4.667805761,-2.422475805
-2.163318808,-1.388776302,-4.385254832,-2.138333293
-2.329096356,-1.428087435,-4.490616374,-2.281853141
-2.242074801,-1.412831886,-4.429579745,-2.23140462
-3.786877491,-2.797750259,-5.364413373,-2.903239907
-3.602267922,-3.031705928,-5.292426254,-2.815100891
-3.309953664,-2.633041212,-5.065862074,-2.935188514
-2.998942446,-2.678725117,-4.912519321,-2.715700668
-6.04601007,,-6.227471574,-3.238172012
-5.405243743,,-6.044097473,-3.113604294
-6.552060612,,-6.307607907,-3.28930168
-4.955006014,,-5.883494759,-3.080662287
-5.528087462,,-6.019585862,-3.2532467
-4.720911173,,-5.787648104,-3.039213049
-7.85233548,,-6.583429609,-3.32021025
-6.04764707,,-6.228547674,-3.194358206
-7.192245325,,-6.418237746,-3.330104916
-5.01955454,,-5.898014575,-3.100830412
-5.698259937,,-6.089532009,-3.210296946
-5.537712499,,-6.044999911,-3.178531858
-0.115495874,-0.075072803,-3.121243953,0.548737677
0.6869065899,0.1946035348,-2.336552711,1.1064046544
0.844274024,0.1617539865,-2.151940043,1.2354202752
0.5502069949,0.2099759193,-2.731773018,1.1733012204
0.4134987887,0.0206857531,-2.555466223,0.9419105735
0.0247090228,0.0273899134,-3.13942979,0.75084533
0.3113602391,0.0324182712,-2.703697309,0.8987491905
0.4569317051,0.1213634006,-2.628401538,0.9863197932
-0.854826064,-1.524536904,-3.258138325,-0.524957155
-0.892376239,-1.421406611,-3.357760964,-0.374298596
0.8184852274,0.3666327537,-2.220150119,1.1231002488
0.8049609927,0.3037211533,-2.217835493,1.1364097708
-0.012134719,0.2102066321,-3.031916928,0.5202710465
0.0509255311,0.1736167763,-2.899705868,0.5566253895
-0.486383714,-0.207258176,-3.214862199,-0.097363774
0.1096422198,0.0588438727,-2.96517737,0.7126144337
-1.923507254,-0.644137114,-4.430965606,-1.591529597
-0.696728908,-0.312393463,-3.522433192,-0.139452884
-2.496887186,-1.246691669,-4.662285952,-2.258348065
-2.83964649,-1.1782959,-4.884560759,-2.575382081
-4.289930896,,-5.625610621,-2.9199242
-2.614799457,-1.797653005,-4.695107239,-2.388877199
0.2268989157,0.5013223455,-3.496898512,1.0631733456
1.8665769351,0.5823926818,-1.47179254,2.0487181778
1.3624057907,0.4790938876,-2.23938607,1.8384050174
2.0356412169,0.5970857942,-1.28144253,2.1896230071
1.4931405859,0.4433304044,-1.958303125,1.9174397455
1.942355218,0.4981074288,-1.353137789,2.1000166012
1.6560503593,0.4227417224,-1.887392977,1.973018232
1.7695137736,0.4448263486,-1.723555261,2.0604865751
2.0015820635,0.589878287,-1.459020664,2.1656759288
1.7563339224,0.4072060584,-1.673030848,2.0270931875
0.5054150702,0.0604404005,-3.246384706,1.3991351198
1.6974789726,0.3808961749,-1.716530352,1.9708672453
0.9099295373,0.1861197987,-2.861767523,1.6307306639
1.4807814189,0.4202311743,-2.290037599,1.9268730129
1.7605259901,0.6218124906,-1.509188056,1.838347622
1.3497831524,0.5070918719,-2.125663808,1.6351662024
1.3581790749,0.438295274,-1.981091248,1.5884779212
1.5836429882,0.5202366234,-1.73422964,1.7294977595
1.4683098364,0.4974952679,-1.875517045,1.6757180888
1.398158569,0.4604470443,-2.032002841,1.6431638853
1.4437687856,0.4997916379,-1.995593533,1.6865697145
1.1391109218,0.4294087489,-2.376910663,1.5203234447
1.3801403681,0.4496002934,-1.93418689,1.5925966563
1.289449305,0.4404220202,-2.069827104,1.5586799096
1.6178299932,0.5505713317,-1.631991857,1.7304719265
1.0792287027,0.3694313295,-2.289315492,1.4202576174
0.2185800725,0.2586135745,-3.097527556,0.8656342788
0.8958715326,0.4138490915,-2.357081935,1.2176048415
0.7175269377,0.3942452083,-2.56499325,1.1424850948
1.2532628748,0.4923901587,-1.820333722,1.3722771352
0.9606496484,0.474012772,-2.281725869,1.2919645451
0.9737345995,0.3859870445,-2.196000868,1.2182937539
0.7719565445,0.3875795474,-2.524533481,1.1623470885
1.0262585084,0.4482217377,-2.171151349,1.2761722348
0.1786129025,0.2383810726,-3.205838375,0.818847072
0.6903158715,0.3351744025,-2.515134892,1.0548407134
2.0633010586,0.7862262501,-0.583953386,1.8161481539
1.900349934,0.6556290418,-0.840527897,1.6686491118
1.936837321,0.6811055734,-0.675150813,1.6901329286
1.8148252781,0.6012158303,-0.84123301,1.5771489318
1.9711351556,0.6587218093,-0.513450408,1.6852537892
1.0154229352,0.4810634045,-2.229928648,1.3188439669
1.2793837227,0.518757557,-1.912133574,1.4965059979
1.2324854596,0.5120455764,-1.978116085,1.4580278247
1.3897211678,0.5895291165,-1.810715878,1.5664478437
1.5496903281,0.5957211717,-1.506848233,1.6156212364
1.4521184459,0.5893928315,-1.675359297,1.585262852
1.150134546,0.4814362976,-2.074527828,1.3916257679
1.5155575071,0.5608108152,-1.487767467,1.5822679912
0.326740527,0.2006824802,-2.468516013,0.6499198729
-7.178941157,-1.768810083,-6.464629426,-3.231615633
-13.00939458,-2.170995807,-6.832577922,-3.386447641
-19.1157704,-2.062368811,-7.054014169,-3.447836099
-20.32808153,-2.125265336,-7.221556621,-3.453058467
-21.69513946,-2.09827242,-7.468246059,-3.535720892
-22.29046469,,-7.627739605,-3.576639937
-21.49977916,-2.066507394,-7.424159199,-3.511039789
-20.60741589,-2.527050203,-7.208837095,-3.513347502
-20.64455981,-1.852726855,-7.274566697,-3.45055205
-22.92231394,,-8.031734283,-3.513667592
-23.06152068,,-8.0521701,-3.557028568
-23.07052652,,-8.106001444,-3.535137321
-22.70475852,,-7.901525158,-3.509993268
-22.60260816,,-7.79706094,-3.556043811
-22.79973991,,-7.93067121,-3.529852058
-22.19857913,,-7.601196589,-3.549949635
-21.16846505,-3.559438023,-7.41905209,-3.41867555
-23.00934014,,-7.993452214,-3.57108578
-23.40895617,,-8.276095432,-3.578909117
-23.5729506,,-8.413687916,-3.598783091
-22.84625254,,-7.91869508,-3.566076598
-6.010566792,,-6.248626867,-3.066191518
-5.859213554,,-6.168807589,-3.146762613
-5.983698907,,-6.211907154,-3.129219838
-4.702341332,,-5.781327561,-3.064096242
-6.618906008,,-6.312481815,-3.237072381
-4.999172487,,-5.873635245,-3.104152145
-5.793781314,,-6.103173233,-3.198357346
-5.403830013,,-5.989219839,-3.145162508
-5.310690663,,-5.989838915,-3.125995842
-5.166456066,,-5.893774393,-3.16596734
-0.697486309,0.0565947761,-5.389070498,1.466549852
1.5958902186,0.6988746411,-3.201284886,2.3684563161
0.7305147383,0.5101775368,-4.151841663,2.0412562611
1.6022120674,0.8909014124,-3.343006304,2.4244980479
0.3724383116,0.4049099194,-4.381798366,1.9168654448
1.6549024574,0.9049929202,-3.220811069,2.4686920059
0.5424897163,0.5905425507,-4.288590285,1.9969510107
1.5672558814,0.8431313475,-3.291373607,2.3753138438
0.0658237419,0.2478215827,-4.625500404,1.8089860071
1.8486715322,0.978383475,-2.770304321,2.5080721647
-0.52881592,0.3259836301,-5.290783351,1.5494133532
1.5360605308,0.790625247,-3.375208964,2.3536581695
0.7179720149,0.4785553149,-4.144973694,2.0181563783
1.9102003313,1.0571102104,-2.865499818,2.553118736
0.1393570248,0.3598081724,-4.760215673,1.7649998494
1.3560281281,0.6683599922,-3.454040061,2.2482387363
1.1864221594,0.7573765782,-3.71345612,2.1960784674
0.8899174259,0.5047216301,-3.890165388,2.0104310118
0.632211073,0.6521736111,-4.490625513,1.947122229
1.603887281,0.8941545365,-3.3074517,2.3637057762
1.4822961822,0.8052718326,-3.350247569,2.2940600797
1.1209215205,0.6508676995,-3.929184506,2.127402837
1.2668795946,0.8726785014,-4.383090361,2.175075505
1.4241996506,0.8732343425,-4.010917289,2.2471210586
1.7156366649,0.9179315372,-3.50734623,2.4091997452
1.4749224403,0.8768517723,-3.902058489,2.3253976096
0.3396278743,0.4669894922,-4.759873204,1.8391406147
1.0439551738,0.729394108,-4.348316941,2.110057665
-0.013998809,0.4600939684,-5.164996783,1.6866896053
0.2493615632,0.5892235458,-5.508644327,1.8305798088
0.7199975914,0.5632814046,-4.401029574,1.9564702056
1.4112335291,0.8300488073,-3.852584029,2.2445305087
0.9438702655,0.6869803333,-4.312385149,2.0764638171
1.1608428547,0.7232352816,-4.143844958,2.1340378997
0.6282570519,0.6799819875,-4.781805105,1.9325740307
1.0988039213,0.7475695919,-4.166399401,2.1059795968
0.3147290464,0.6216962768,-5.100021831,1.6762772822
0.4112886852,0.7220349171,-5.122665971,1.7045521782
0.6376110727,0.7613589751,-4.737701161,1.82458003
0.6131189758,0.7218819011,-4.815966191,1.8171290195
0.5069909561,0.7658997418,-5.073803516,1.7946373479
0.4328195584,0.6899279724,-4.958477452,1.7244633083
0.6889044382,0.8147369459,-4.739211519,1.8504702667
0.6287817364,0.7397501092,-4.73890144,1.784147185
0.1586231413,0.5925685931,-5.343236378,1.6245909413
0.6863976603,0.8316150616,-4.880192664,1.8396066128
0.4476366428,0.8561009971,-4.937647575,1.8021448496
0.428401857,0.7643245808,-4.965468792,1.7577057391
-0.863741728,-1.307055371,-3.228160336,-0.824410284
2.524683242,0.3551439944,0.3171386524,2.3273061509
2.5554844658,0.367358465,0.3816670794,2.3540794025
2.8057384391,0.4381540742,0.8059378969,2.5248301108
2.1951939901,0.2427952325,-0.304459123,2.1807164274
2.8527157772,0.4206799907,0.9064498647,2.5659192108
2.8849094763,0.4300850711,1.0536279435,2.5627874009
2.500159511,0.2857047355,0.3620694256,2.3410003698
2.751797312,0.3985340229,0.7105270634,2.515085101
2.7080864808,0.3894847486,0.6612121664,2.4724763029
2.4838268389,0.2967439687,0.2732719772,2.3599404504
2.6973822778,0.3732354335,0.6982962278,2.4864483153
2.0585818674,0.405806222,-0.618955783,2.0300315261
2.0114342703,0.3808170913,-0.755147637,2.043538255
2.5648502789,0.541551568,0.2490830759,2.3324334221
2.0142371695,0.3394535941,-0.717300095,2.0464138571
2.4382876058,0.4998038019,-0.018021907,2.2587024808
2.0715343699,0.3684588559,-0.650755549,2.0894085196
2.2986619158,0.4626160452,-0.253577592,2.2139500722
2.4548793338,0.5196192239,0.0207398765,2.2830442189
2.5896340943,0.5109258749,0.3208295526,2.3621261161
2.7790693447,0.5914524382,0.6547637543,2.4649670838
-12.38165411,,-6.516808013,-3.711222313
-20.49310132,,-6.889392335,-3.752738208
-19.01483177,,-6.743285248,-3.740016019
-18.90659361,,-6.724392799,-3.726699186
-21.64670643,,-7.130582869,-3.805758823
-8.86400912,,-6.349691548,-3.662019996
-7.932864671,,-6.263389352,-3.652117186
-8.163556886,,-6.303885086,-3.630471534
-14.47274642,,-6.575901373,-3.722539696
-7.48190013,,-6.231812649,-3.639685999
-12.41285346,,-6.538354171,-3.722344489
-11.41565347,,-6.506707182,-3.670343558
-18.50989303,,-6.699565371,-3.756679818
-7.079658142,,-6.161386439,-3.616611247
-5.859480294,,-5.923735348,-3.618373908
-6.809551388,,-6.109817209,-3.610246386
-4.536864492,-3.464961398,-5.653322343,-3.338067678
-7.257426236,,-6.299691688,-3.492380597
-5.154496273,,-5.874317929,-3.407096702
-4.839073661,-2.631553022,-5.765248364,-3.324420257
-4.923855489,-2.824809167,-5.806752197,-3.374909899
-4.465340172,-2.211928984,-5.63866442,-3.278667301
-4.781741744,-2.528636679,-5.755910281,-3.355074883
-4.492744423,-2.088677607,-5.652277077,-3.278960099
-6.500029312,,-6.134270056,-3.541851554
-5.11309395,,-5.79283389,-3.397717077
-7.013354499,,-6.217843595,-3.571735365
-6.616910579,,-6.1706876,-3.480078733
-5.405671256,,-5.89653926,-3.457966485
-5.506887356,,-5.908024017,-3.482874194
-5.611103672,,-5.965137497,-3.432108264
-4.861840233,-4.290723454,-5.735449092,-3.382343366
-6.434223308,,-6.154323283,-3.470331248
-6.032133326,,-6.013088995,-3.534195428
-6.236509836,,-6.059466025,-3.524287396
-5.594855954,,-5.910438628,-3.509434343
-4.976652335,,-5.736467548,-3.424871042
-6.454612622,,-6.095290579,-3.563529727
-4.135303027,,-5.435609001,-3.340617004
-4.711660155,-3.503240884,-5.721632302,-3.328970225
-3.923981576,-1.860346269,-5.441674689,-3.125995842
-4.474266925,-2.16181056,-5.648647505,-3.276663078
-5.99516067,-3.062014959,-6.104472738,-3.38479336
-4.269236889,-1.949159855,-5.569826614,-3.251302359
-3.550824291,-1.574659876,-5.286671551,-3.015250199
-4.362985667,-1.828204354,-5.631771465,-3.228418338
-3.606248253,-1.527546215,-5.322123269,-3.013660082
-5.708608984,,-5.996906033,-3.436677864
-5.117168654,-4.406097303,-5.844303997,-3.339590465
-4.435621896,-3.000099834,-5.599763604,-3.327182842
-4.246056886,-2.279117611,-5.54358827,-3.208925937
-4.081750089,-2.200901444,-5.46763278,-3.233898625
-4.080370093,-2.037675166,-5.485333198,-3.198612104
-0.411766365,-1.041355261,-2.740592967,-0.62473994
-0.443113383,-0.961519583,-2.843695037,-0.554436114
-0.42506808,-0.977550883,-2.784912984,-0.690841724
-0.41364166,-1.062901999,-2.740368351,-0.873900427
-0.138569437,-0.867367536,-2.447021084,-0.571906566
0.1920329322,-0.736267727,-2.079931531,-0.023105965
-0.24240577,-0.706048154,-2.714564565,-0.26300571
0.5050822307,0.1389817032,-2.127812168,0.7688408575
0.1885058179,0.1355454172,-2.507952861,0.5223799613
0.2660892336,0.2581403653,-2.480620114,0.640798053
0.3059460326,0.2337645296,-2.517760761,0.5946784072
-0.443624491,-0.10623157,-3.079089362,-0.165818959
-4.790959918,,-5.731265403,-3.473191557
-4.632987427,,-5.675100364,-3.434656904
-5.403151157,,-5.927685749,-3.513072082
-5.14125305,,-5.845643353,-3.486575083
-4.9791211,,-5.795681891,-3.470111388
-4.324955593,-2.609267969,-5.582351641,-3.380870682
-1.575947717,-0.705864622,-4.31965179,-0.56712977
-2.028549281,-0.903249969,-4.587687342,-1.650485753
-3.285935863,-1.260383515,-5.255693151,-2.956787332
-3.093628434,-1.132289424,-5.188837283,-2.754024951
-3.400029956,-1.209489315,-5.368521308,-2.920428882
-3.025822247,-1.057995124,-5.169817585,-2.657175775
-0.288654702,-0.153557654,-3.321654535,0.475780419
-0.3124224,-0.188019126,-3.34363739,0.475086288
-0.373779013,-0.138425816,-3.465139752,0.44802478
-0.552304908,-0.212027001,-3.609161166,0.3127440131
-0.152576442,-0.097289002,-3.243700899,0.5848668026
0.1848737283,-0.02278542,-2.874962373,0.8239644881
-0.372126621,-0.401298824,-3.315208243,0.4946397505
-1.791202987,-0.791610251,-4.531313156,-0.733356796
-1.697988371,-0.666164466,-4.50299833,-0.654977629
-1.59845523,-0.700006044,-4.325632126,-0.728456016
-1.844163906,-0.809490698,-4.492706954,-1.108991786
-0.896451725,-0.545450023,-3.68031094,-0.182089997
-2.364861575,-1.061580917,-4.913672656,-1.334540631
-3.082158845,-1.257450816,-5.245588976,-2.487475175
-2.164600394,-1.046258298,-4.712646793,-1.323350325
-2.814122472,-1.219678023,-5.131207222,-2.206570757
-2.550482048,-1.2325086,-4.883308825,-2.092468668
-3.69099987,-1.829459297,-5.544218033,-2.811209085
-4.851888067,-4.312456073,-5.941503136,-3.125027898
-4.054621839,-2.359851403,-5.673840334,-2.989724068
-4.177399699,-2.788004794,-5.675520465,-2.979608173
-4.40374079,-3.737628779,-5.782851905,-3.101163024
-4.132892245,-3.27832114,-5.62682618,-2.997581018
