Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
-0.014092179,-0.916678851,-2.40163487,0.1187120822
-0.025738651,-0.934866808,-2.392891715,0.0524200676
-0.370054941,-0.993940647,-2.781093267,-0.282834567
-0.150051922,-0.958172772,-2.541605606,-0.105333135
-0.2146954,-0.987651823,-2.609067195,-0.088361029
-0.12113474,-0.89838598,-2.532588525,0.0415817735
-0.501933558,-1.109994575,-2.938026849,-0.434132034
-0.354970657,-0.976044215,-2.732779799,0.0830960919
-0.067101428,-0.895155735,-2.429268443,0.3143812564
-0.026398561,-0.8722335,-2.393410467,0.3132665976
-0.083508776,-0.91304395,-2.437770373,0.3013864745
-0.258731372,-0.943976249,-2.647984529,0.2145908624
-0.097951266,-1.035322255,-2.427694776,0.249451032
-0.602347623,-1.204465829,-2.988198882,-0.096579969
-0.25384459,-1.028012795,-2.621753729,0.1731403499
-0.059580464,-0.847154619,-2.431262364,0.3472027798
-0.112839968,-0.889233115,-2.471875214,0.2202446726
-0.007739213,-0.932306452,-2.333566652,0.2995653381
0.1175571241,-0.854416123,-2.165385744,0.4492584905
-0.083345343,-0.916835627,-2.418030989,0.2301439848
-0.68906179,-1.071256338,-3.101332816,-0.123110185
-0.478334262,-1.177974728,-2.843520449,-0.024618185
-0.1077018,-0.905224629,-2.463535421,0.2828474005
0.1771920776,-0.72204477,-2.096065138,-0.014286393
0.5477323516,-0.558881302,-1.740505431,0.6033098187
0.3119033537,-0.609263382,-2.029847322,0.3577094705
-0.163833553,-1.091217747,-2.399883181,-0.320706743
0.5521703313,-0.438080116,-1.575035844,0.1465210026
0.187287004,-0.652326164,-2.045315519,-0.31075582
-0.527708819,-1.01978744,-3.001327694,-0.33291319
-0.470046518,-1.018005387,-2.919428524,0.0900438514
0.0598290358,-0.784830013,-2.30078808,0.0438905193
0.1133224583,-0.820559894,-2.178273236,-0.033468735
0.2322710147,-0.870908821,-2.046734197,0.0918961703
0.4168963708,-0.812080319,-1.80370706,0.2710719802
-0.238261572,-1.067839671,-2.584434866,-0.189437317
-0.66185297,-1.077467792,-2.975330948,-0.494204204
-0.147080698,-0.931305145,-2.521821203,0.2828862162
0.16220057,-0.865029998,-2.101841837,0.0358024514
0.2082879765,-0.846239453,-2.050171881,0.1613396382
0.7375129037,0.1463415313,-2.030904216,1.004288686
-0.254712047,-0.93890855,-2.658451334,0.063193318
0.0809235443,-0.886707418,-2.19577359,-0.049030446
0.1431353439,-0.974797476,-2.125550163,-0.085975842
0.1873397605,-0.947727281,-2.056789576,-0.046630101
0.053024174,-0.960337551,-2.221137552,-0.058175753
-0.003183091,-1.029795986,-2.289560728,-0.267399191
0.2488521944,-0.923476694,-1.955250403,0.0855787295
0.0874997527,-0.951293003,-2.199843701,0.0154430623
0.1612193976,-0.927220844,-2.07732856,-0.098092949
0.0466820974,-0.897415164,-2.166923891,-0.10103079
-0.182169162,-0.970439196,-2.548594466,0.2128948573
0.2325645323,-0.905748794,-2.041609264,0.1831983176
0.3517275233,-0.873953174,-1.843659295,0.211829752
0.5125621118,-0.844989564,-1.623712301,0.2435291013
0.1094734673,-0.904262677,-2.190905387,0.3732044074
0.2270392189,-0.845447528,-2.025993096,0.3874929795
0.1072398393,-0.950729072,-2.180277498,-0.088049801
0.3118599812,-0.82392548,-1.866778432,0.5366108928
0.391459598,-0.658650022,-1.776748879,0.11336488
-1.014984671,-0.782296422,-3.554127497,-0.733620017
-0.653031626,-0.720075046,-3.189037901,-0.426895047
-0.704295686,-0.713545931,-3.224757344,-0.519937934
-0.786085381,-0.698984572,-3.342549929,-0.468128627
-0.871345625,-0.976778746,-3.361819411,-0.571323014
-0.79222519,-0.893203052,-3.284391337,-0.415038018
-0.533172218,-0.905922475,-2.981137836,-0.641704237
-0.509722491,-0.90773798,-2.935338267,-0.432250843
-0.721960055,-0.956154176,-3.150386666,-0.678553819
-0.658724815,-0.990951762,-3.053948465,-0.737931133
-0.224182764,-0.948407946,-2.669444547,0.0061004193
0.4163114533,-0.12062132,-2.00823207,0.2881769352
0.5527311722,-0.05955382,-1.907528077,0.4357856967
0.637788745,-0.37979192,-1.483846058,0.1848200911
-0.506759271,-0.980190933,-3.040836447,-0.132662662
-0.422235573,-1.003896492,-2.92387724,-0.09966298
-0.824838253,-1.097085505,-3.341218839,-0.270495376
-0.029140143,-0.864762997,-2.512407145,0.249107994
-0.127479041,-0.890232779,-2.596414897,0.2079570926
-0.169479028,-0.926949442,-2.635805753,0.0673649777
-0.135581158,-0.919533749,-2.590903403,0.1194858815
-0.12113474,-0.901131951,-2.523169791,0.063959649
-0.277790969,-0.935966773,-2.702610535,-0.179111946
-0.083583598,-0.989749685,-2.449369991,0.0014174433
-0.075708994,-0.918864055,-2.471720681,0.1167302167
-0.308509767,-0.95905059,-2.722895768,-0.252758117
-0.188455536,-0.92994069,-2.597661711,-0.061511723
-0.069098953,-0.831851512,-2.467410618,0.0631457964
0.0393294025,-0.852246865,-2.318573642,0.1361161392
0.1567364683,-0.777403715,-2.171233918,0.140379798
0.3006406053,-0.73241152,-2.016121084,0.2763653796
-0.337032165,-0.963257277,-2.727921164,-0.284992821
0.1794999052,-0.76934177,-2.156488095,0.3092022313
-0.374902533,-0.881116144,-2.756734106,-0.452179779
-0.0885519,-0.901870836,-2.447442699,0.0283131407
0.2559714588,-0.773057555,-2.054407652,0.3612025743
0.4482043233,-0.453700318,-1.699418695,0.0913274996
-0.462771543,-1.018032899,-3.010820652,0.0767207911
-0.899815656,-1.14690831,-3.40952075,-0.535203024
-0.319779726,-0.920875507,-2.838509415,0.0767677289
-0.271088366,-0.954687939,-2.73908827,0.0375192911
0.0369497363,-0.915435985,-2.340721425,0.1462254661
-0.118387157,-0.897780609,-2.587679572,0.1795876466
0.0301161085,-0.932350999,-2.349865892,0.2815164149
-0.033315708,-0.949437262,-2.396004804,0.0483904597
-0.055609802,-0.970755808,-2.404396219,-0.049834098
0.1824380794,-0.886770983,-2.130574624,0.1889757561
0.3576615165,-0.692278653,-1.90428717,0.3272895783
0.1132533943,-0.906470207,-2.206362466,0.0686486663
0.3240077433,-0.838974659,-1.941638532,0.2415323666
-0.002214148,-0.959289988,-2.323426382,-0.055710679
0.248846632,-0.818182791,-1.998179575,0.1277047004
0.2941594637,-0.681013661,-1.911141102,-0.007661296
0.5120032735,-0.6258411,-1.600523569,0.1309815048
0.2006400319,-0.66128121,-2.036059708,-0.074602562
0.5364760438,-0.483079171,-1.601455823,0.2685306466
0.4548165983,-0.479129002,-1.70128233,0.0160098963
0.6900176125,-0.365717875,-1.406891309,0.3875582833
-0.453000517,-1.105286955,-2.812087461,-0.100425273
0.0587936065,-0.864947114,-2.210983189,-0.102234825
0.0271178117,-0.866646881,-2.24998881,-0.161554676
0.0337973755,-0.900374479,-2.1278662,-0.362845459
0.2905754839,-0.824385591,-1.847990283,0.0997995155
0.223446807,-0.860624992,-1.925782619,-0.007126053
0.3816496486,-0.716381538,-1.759693322,0.2199333705
0.5600284523,-0.671943308,-1.497602074,0.3468216223
0.469303324,-0.73590025,-1.651473423,0.1459298493
0.2691694222,-0.662497386,-1.943172861,-0.087738892
0.1097104043,-0.834535478,-2.077065034,-0.369301616
0.6088574516,-0.562754459,-1.472820939,0.2306094579
0.0295455275,-0.757317723,-2.330374867,-0.280689331
0.2681541592,-0.654052195,-1.925888672,-0.027560557
0.5892090784,-0.318568159,-1.814396963,0.6505080415
0.3050532265,-0.687415743,-1.854086505,-0.096525105
-0.107305269,-0.753554561,-2.386557738,-0.401043832
0.168953924,-0.657015121,-2.087721905,-0.307956182
0.852915283,-0.406901027,-1.14780734,0.3846748129
1.0481788605,-0.267108864,-0.937134891,0.7540673426
0.3555093526,-0.810370573,-1.73633135,0.0170503412
0.0266145263,-0.915725626,-2.199565302,-0.225184098
0.2248285132,-0.846954787,-1.941782492,-0.106336399
0.4740686294,-0.547213649,-1.675494287,0.0996289597
-1.446371229,-1.09726417,-3.974712824,-0.859532867
-0.187279559,-0.414753323,-2.673918244,0.1786906466
0.0220198217,-0.541500342,-2.344781294,0.367571266
0.0920217044,-0.466170306,-2.294987442,0.3248407978
-0.063624924,-0.671146423,-2.571277013,0.3173533544
-0.569635846,-0.739307879,-3.060848365,0.1061270415
0.1850530817,-0.587787814,-2.198247829,0.5071514297
0.3115879823,-0.699975367,-1.967029386,0.2149450495
-0.237534922,-0.764459593,-2.641565047,-0.167986188
0.3445815276,-0.503710261,-1.989401986,0.6149406013
0.1943339826,-0.592106675,-2.041501691,-0.013704372
0.0608575242,-0.854213955,-2.35864563,0.2566307231
0.2852938285,-0.636235649,-2.094474031,0.6628363164
0.0995915709,-0.766649232,-2.315623844,0.3442236441
0.0519291259,-0.780185694,-2.380625993,0.307502814
-0.080765276,-0.846617848,-2.528385044,0.2087470311
0.2105136025,-0.717691273,-2.159117896,0.3858131753
-0.391992918,-1.054134327,-2.851185922,-0.076855628
-0.065679154,-0.844059779,-2.487066673,0.1005868177
0.0778966845,-0.666052538,-2.336693458,0.5329057608
0.335952601,-0.676932279,-1.997706061,0.3735610891
-0.200517359,-0.84737248,-2.589846591,-0.239772505
-0.315348577,-0.911411383,-2.728723026,-0.259657891
0.0937691099,-0.687168088,-2.258518709,0.1089941092
0.2272028958,-0.689455827,-2.099388855,0.2159304618
0.0787646495,-0.625939858,-2.209744569,0.1790996891
0.3573200289,-0.626276202,-1.935221154,0.2866483021
-0.138766433,-0.842378843,-2.507989851,-0.065977858
-0.710615753,-0.642243634,-3.258647169,0.0016111811
0.5661241793,-0.526518175,-1.657827783,0.4764137582
0.4145831636,-0.59169418,-1.864489044,0.4394106306
0.4138260585,-0.609289986,-1.840231293,0.2861677494
0.2102372164,-0.687955249,-2.113780773,0.2156532516
0.5211220078,-0.483899681,-1.738258794,0.4575396226
0.2331122758,-0.69602145,-2.041065168,0.0918565739
0.2384871188,-0.64003343,-2.073343847,0.1451368925
-0.048263004,-0.714042985,-2.38261552,-0.198081743
0.4794261744,-0.40454714,-1.859846255,0.6568383057
0.2589992569,-0.540726909,-2.043132097,0.5012980533
0.2509774963,-0.519082305,-2.059094315,0.5302729943
0.2776704863,-0.564113717,-2.00804823,0.436150636
0.1696409738,-0.56106752,-2.167190507,0.4527952588
0.3576242656,-0.501951834,-1.929743759,0.5061317675
0.3309936129,-0.519557639,-1.975521279,0.5046339645
0.0283867292,-0.638589203,-2.328606112,0.2540550128
0.2218032932,-0.579226446,-1.968057466,-0.027516437
0.5733587102,-0.484473146,-1.503172274,0.3505743767
0.7446692685,-0.346748708,-1.349815672,0.4477731669
0.5474277721,-0.44427566,-1.789972871,0.3069827406
0.5285682015,-0.38634221,-1.801062076,0.252476891
-0.078802739,-0.943767195,-2.532027958,0.2043864187
0.8125313472,-0.518904317,-1.247019875,0.7162764148
0.359725397,-0.673950067,-1.957622432,0.4229132254
0.1945254421,-0.770449475,-2.137898959,0.2787382347
0.3127313499,-0.668939406,-2.004001367,0.3340056471
0.345292071,-0.711458146,-1.930691208,0.3666133713
0.4913279841,-0.602461337,-1.699632711,0.3314662892
0.5412508728,-0.350180206,-1.728144794,0.6852939561
-0.360785115,-0.310241895,-3.014239623,0.2639884646
0.1727009194,-0.30377435,-2.32266635,0.5499026606
0.240179526,-0.586028052,-2.079674194,0.4399705286
0.256300979,-0.586679976,-2.034586766,0.4645138142
0.118445903,-0.577314669,-2.2254696,0.3400808861
0.1677325601,-0.727954127,-2.081122087,-0.107387936
0.0774653205,-0.60430135,-2.261043969,0.3206757368
0.2253976383,-0.463942654,-2.116924997,0.4503961812
0.3027470092,-0.562602151,-1.877785589,0.1094691557
0.2808647752,-0.544603369,-2.00461825,0.4162515837
0.4362777463,-0.473375179,-1.834711412,0.652845309
0.3160874553,-0.658990751,-1.896353318,0.2121493938
0.2272351623,-0.622001254,-2.047209229,0.0721135277
0.1808522065,-0.670438441,-2.080106581,-0.062780572
0.1178719979,-0.608117836,-2.218853868,0.4143566347
0.1586736315,-0.653218172,-2.111861099,-0.077471534
0.5146281268,-0.477691154,-1.580446162,0.1827118014
0.8491108295,-0.398056009,-1.139607763,0.5378896769
0.1337505266,-0.694772208,-2.238913909,0.1652215997
0.542547714,-0.391194612,-1.62889263,0.3969798873
0.6457092054,-0.439622373,-1.501058517,0.409902362
0.8297194102,-0.233605812,-1.366527234,0.9020027965
0.6429392161,-0.365915132,-1.525133575,0.4245355369
0.2589415534,-0.454752393,-2.087209518,0.5491994523
0.5627041287,-0.302107208,-1.740196695,0.6934522332
0.269664027,-0.59002304,-1.944956414,0.125867259
0.3944059299,-0.512202458,-1.861212958,0.5825281562
0.9583001326,-0.263437658,-1.110939425,0.718236664
0.8129407585,-0.260581909,-1.331998634,0.5842240987
-0.303457533,-0.625253061,-2.796646088,0.2889268043
-0.318741845,-0.574335426,-2.786263449,0.1356082676
-0.342531874,-0.542952073,-2.798973234,0.0054786281
-0.027791016,-0.482631389,-2.448016136,0.3411992679
-0.366360318,-0.516341753,-2.931008364,-0.416995793
0.2048662401,-0.424092968,-2.181384769,0.4280876846
-0.100440977,-0.404835495,-2.65880554,-0.113128911
0.5128214995,0.1876258586,-2.242746908,0.7236607066
0.266162419,-0.353720745,-2.303012651,0.5559225582
0.4637197818,-0.575738796,-1.876506015,0.4078038619
-0.098496842,-0.746926102,-2.592651894,0.5097795936
0.5721828807,-0.519285173,-1.704341645,0.5988734102
0.0517262299,-0.691299807,-2.350218783,0.1513265724
-0.335962865,-0.762092522,-2.772642466,-0.130779448
0.3787811874,-0.488965492,-1.984997112,0.4360547621
0.3913992356,-0.517340382,-1.907885827,0.3639140042
0.6676956891,-0.390389938,-1.579369783,0.6062818456
0.5280448507,-0.443086651,-1.726930321,0.4207087326
0.0485354466,-0.673406471,-2.314437931,0.0365882869
0.545067849,-0.486953376,-1.702345338,0.5601032683
0.4175010577,-0.44486307,-1.865457713,0.3340371423
0.642154891,-0.39028328,-1.563220569,0.5811601525
0.8098325387,-0.225649348,-1.351985656,0.5335188779
0.6303698033,-0.222353772,-1.642176205,0.4305376268
0.6364655894,-0.277138978,-1.612439214,0.4304072937
0.2031960844,-0.497248768,-2.162380168,-0.111405183
0.6110169392,-0.185180192,-1.844792326,0.5879326516
0.1174339017,-0.785803074,-2.291786875,0.340921112
0.2559381808,-0.696960631,-2.123854095,0.386215754
0.1452582801,-0.649949793,-2.241647594,0.2942812346
0.3922848395,-0.525737313,-1.911867173,0.3732554126
0.4328952556,-0.627707565,-1.867214641,0.4662279661
0.3764128885,-0.561968451,-1.93789303,0.3197122148
0.5246413879,-0.40245922,-1.740327287,0.4944125064
0.409434413,-0.467758812,-1.878707464,0.3184262222
0.6804456087,-0.354828464,-1.545667579,0.5786997159
0.6678317209,-0.42850855,-1.538222944,0.5663754478
0.6624868121,-0.365078642,-1.538479924,0.5085245991
0.4405141165,-0.536069173,-1.756784342,0.266917465
0.4408313787,-0.510654588,-1.784754533,0.297199977
0.9241752597,-0.111751038,-1.271220079,0.7377271592
0.5549184166,-0.410850851,-1.748553053,0.5426765519
1.4301562815,-0.01999315,-0.404245103,1.0663519119
0.7950875134,-0.247342295,-1.366689088,0.5593897592
0.5276335388,-0.521376974,-1.748777614,0.5473292373
0.6842975996,-0.43215438,-1.572956105,0.713522769
0.6093494662,-0.461776386,-1.61921165,0.553621736
0.8199730083,-0.340570021,-1.344263873,0.7207835397
0.5772008128,-0.332972496,-1.761410971,0.6050834063
0.9169320345,-0.337646473,-1.195695284,0.7811272151
0.3522431256,-0.346201293,-1.997667408,0.1842494253
0.1943534135,-0.240782738,-2.339500304,0.4811781071
0.2557385033,-0.081352399,-2.348732856,0.6106872148
0.5971920423,-0.056043479,-1.872688165,0.8045111067
-0.012055855,-0.331539009,-2.613799404,0.0178001118
0.458068611,-0.442084807,-1.851763204,0.447298081
0.5543912321,-0.251251554,-1.758919515,0.4790593234
0.3215108954,-0.585799068,-2.05658584,0.5187309377
0.3349833554,-0.590712882,-2.04656822,0.5078382371
0.4730393844,-0.484776973,-1.822587075,0.4892189347
0.5892151322,-0.399350006,-1.677252006,0.5112432077
0.6373015995,-0.381281395,-1.588383445,0.5696561663
0.7831804044,-0.297986736,-1.422213582,0.6987062685
0.6205283273,-0.327487091,-1.641898569,0.4922880297
0.8923653027,-0.249463564,-1.272677956,0.7246838206
0.5223113159,-0.317269927,-1.769701139,0.5258442145
0.7114786223,-0.284792508,-1.503044888,0.5903298492
0.7157703563,-0.262189348,-1.516762214,0.566035803
0.7149502652,-0.229865242,-1.53293534,0.6368983185
0.6107149012,-0.22793027,-1.619045073,0.5789682973
0.8640509301,-0.220321789,-1.337490911,0.8015053233
0.4875607526,-0.017752901,-2.074722272,0.5847665924
0.4514057571,-0.314846832,-1.910338604,0.6115009149
0.8021605921,-0.224330125,-1.390805102,0.9101686629
-0.166311904,-0.39401555,-2.692315927,0.3113632544
0.1689242353,-0.210485166,-2.337854902,0.5766290433
0.1179878652,-0.181023975,-2.419419888,0.5377760641
0.7247362974,-0.109263544,-1.615172986,0.5845330633
0.3874632959,-0.237824651,-2.01911027,0.3632252998
0.5714496325,-0.149562337,-1.828761442,0.487601032
0.3183000853,-0.293150325,-2.078234935,0.2260268137
-0.386087449,-0.240961763,-3.064217479,0.1804777304
-0.430316349,-0.594169089,-2.990184673,0.2782929457
0.709040516,-0.032820943,-1.68474949,0.5955171208
0.3885960005,-0.024018543,-2.281255272,0.7769668142
0.9587613258,0.3825574331,-2.264930683,1.4202762325
0.5417220443,-0.035852712,-2.014438081,0.834857677
0.9470962494,0.1013645437,-1.484875665,0.8771138994
0.3690554785,-0.145060117,-2.185870632,0.7185086433
0.9139915551,-0.041585034,-1.353894565,0.6837231998
0.535288621,-0.052898801,-2.072145414,0.5679747622
0.3298183452,0.1376068346,-2.427388421,0.634354254
0.9491838986,0.0079662389,-1.341709372,0.8697017647
1.0057947302,0.0251876663,-1.206154458,0.8452775011
0.0487888906,-0.157859036,-2.6749903,0.3049919904
1.3108106172,0.1923053375,-0.962660913,1.121162557
1.3567202155,0.2628725056,-0.99653958,1.2265732948
1.583837413,0.3630551874,-0.620737637,1.3457687703
1.3617524401,0.2490639999,-0.963096551,1.2095509498
1.1651767509,0.1685745454,-1.109616283,0.9868028424
0.6121239613,-0.117386475,-1.83680262,0.6869609754
0.5158492721,-0.319053942,-1.848368585,0.6540958135
0.6277108002,-0.183316303,-1.725714005,0.6605871403
0.9316043659,0.0390589135,-1.376123306,0.8066743507
0.6121935335,-0.217482409,-1.702299321,0.4277006385
1.3654830725,0.1216359851,-0.680401164,1.0676511382
1.0196064636,-0.163754441,-1.045116688,0.6744700374
0.7325094494,-0.025778747,-1.683427608,0.68476317
0.5329797745,-0.10321828,-1.937261293,0.5602185762
0.5482195183,0.0546174514,-2.164923162,0.9936751534
0.72789558,-0.03900509,-1.672175944,0.64494339
0.6345886773,-0.080261048,-1.779692639,0.5688645236
0.3067438933,-0.08738757,-2.335796337,0.8037664247
0.0914900254,-0.249605749,-2.433902303,0.145766354
0.5997327496,0.0197723658,-1.938026646,0.9490050349
-0.856821893,-0.852689102,-3.394841889,-0.140454119
0.4538752081,-0.041497025,-2.101881701,0.4951985799
1.4375753255,0.2066373951,-0.705873638,1.1771706119
0.6006367831,0.0688278905,-2.082399329,0.959457907
1.2238408893,0.2798224479,-1.266974741,1.3467993157
0.933571898,0.0898110723,-1.527175776,1.0821784687
1.1239669419,0.2736987961,-1.401916441,1.2625471149
0.8257813529,0.0919232936,-1.631149281,0.9059801817
1.2161573497,0.3548317131,-1.274616962,1.2384698505
0.9263507217,0.1552565735,-1.492618977,0.9552113569
1.4819742749,0.3823420123,-0.735734038,1.3700925393
1.3084455155,0.2486314222,-1.039159158,1.1788248542
0.941575985,0.3349360409,-1.756179849,1.1942471102
1.6069382045,0.3331663031,-0.559673266,1.3772409218
0.8023260194,-0.095407683,-1.560336481,0.8299159232
0.8635871386,-0.040558809,-1.443504438,0.7838226699
1.4472970888,0.2137769416,-0.8778318,1.3603490619
1.5605932877,0.2927914967,-0.685648725,1.4119017926
1.5004031278,0.2768516417,-0.811482596,1.3567500546
1.5191043064,0.3855271116,-0.788811225,1.3387914308
1.5456385831,0.3030744206,-0.668094044,1.2675445985
1.3680200353,0.1236907114,-0.859536187,1.3233249097
1.0752197039,0.0211299436,-1.230599601,1.1172434277
1.5893992008,0.2029864925,-0.44588587,1.4531227957
1.4645131074,0.2033426371,-0.630893956,1.1578823077
1.3192232424,0.1163413742,-0.889010556,1.3038635736
1.3046815303,0.0395898105,-0.696363822,0.9892262174
0.2339672395,-0.023125905,-2.482015799,0.7191915652
0.8721616017,0.1496574216,-1.668839513,0.8313677854
1.0946818548,0.2426802098,-1.39985418,1.0404900673
0.9002779699,0.0827543809,-1.648645631,0.9442215572
1.0428221941,0.1238898808,-1.389143656,1.0011635989
1.2852125073,0.1927435901,-0.973895011,0.9869562465
1.2161401497,0.4110072734,-1.466849319,1.2673776628
1.1377097507,0.32144183,-1.340458719,1.176209873
1.2294870492,0.430722014,-1.257524361,1.2278038876
1.3258259034,0.5363270734,-1.340009058,1.4343424133
0.9818785358,0.1653385307,-1.446301528,1.0255988911
1.2093533428,0.2670823132,-1.167686842,1.1606734897
1.3609815754,0.3120946933,-0.950013851,1.2413350497
1.2678495776,0.3452744161,-1.242400654,1.3214481068
1.3802954108,0.3962609103,-1.01826608,1.2710500975
1.6171688822,0.4776440118,-0.858046874,1.5056892642
1.5616116403,0.5517211526,-0.85059625,1.4470905936
0.5580574882,-0.067898046,-1.922330819,0.6267408423
1.1934129529,0.2211847412,-1.190606253,1.1858846599
1.4933632559,0.3202519566,-0.73678288,1.2778690102
1.6297239991,0.4062442444,-0.596267303,1.3983255618
0.4663754658,-0.168719808,-2.007907934,0.572108075
1.4626196135,0.404037784,-1.017389495,1.424132694
1.7315759887,0.4099058196,-0.571118848,1.5656780997
1.5355536385,0.4099719248,-0.845150401,1.4469448251
1.8368243303,0.5368080328,-0.458605165,1.6472402774
1.8252692993,0.5904600448,-0.49675475,1.6723830975
1.5701706306,0.3422999417,-0.679509547,1.3715323896
1.5788062343,0.2868848459,-0.682776364,1.4223686866
1.817685174,0.5111847502,-0.431800047,1.5993285007
2.0851325396,0.45734363,0.0851808276,1.7422314456
1.8642604157,0.503086512,-0.28525158,1.6261703271
1.6937001638,0.3691241371,-0.520641003,1.4960489684
1.6692342987,0.4218292333,-0.61934576,1.5381624839
1.3584246427,0.2619826017,-1.063914941,1.292133872
1.6284267597,0.4132150628,-0.675257485,1.4600920779
1.8331600329,0.5936559633,-0.461879039,1.6812133194
1.858409097,0.4534980688,-0.315850444,1.5814890697
0.6733202622,0.0985517659,-2.01001401,0.7974661842
0.2242789203,0.0265945818,-2.581966664,0.5290158881
0.2145814045,0.0111975341,-2.60680749,0.5141332669
-0.031913885,-0.031344543,-2.910521239,0.3885981128
0.2387091479,0.0459090775,-2.611713896,0.5755900477
0.922471564,0.2335527579,-1.799219421,1.0957918843
0.8661140126,0.1454412396,-1.73423834,0.8978523153
0.4824982903,-0.030326731,-2.105842531,0.6186354436
0.8742372982,0.1814863263,-1.757262732,1.0228199787
1.2755135765,0.3957997119,-1.385827991,1.3359405388
0.7056201737,0.037265709,-1.8037536,0.7788653499
0.5630867715,0.0242348109,-2.001336121,0.716202686
0.8897002903,0.1449276227,-1.62351787,0.9238390967
1.065490881,0.1936496733,-1.378226864,1.0561970175
0.9509911111,0.221292275,-1.585813377,1.0054251613
1.2767938271,0.2669371802,-1.111724414,1.1696864453
0.8361677443,0.1803266266,-1.735226218,0.8773443412
1.0933448685,0.260451783,-1.496105061,1.1544406973
1.0331567414,0.2392265526,-1.487392413,1.0549737751
1.1853153133,0.2883674933,-1.289255746,1.113797324
1.3102297885,0.2575324719,-1.01171466,1.1198310574
1.2877154887,0.2938763753,-1.109096403,1.1474377288
1.3556050407,0.2989839765,-1.000564116,1.2372654381
0.9905204501,0.1602961018,-1.629659566,1.0659676956
1.2606594903,0.2929242223,-1.142897451,1.1307364597
1.318270927,0.3232305867,-1.087890648,1.1911412928
0.9573333602,0.410780741,-1.737819576,1.1652292611
1.3905722134,0.5675676333,-1.208581781,1.3971673149
1.4095390392,0.2719286165,-0.929845629,1.3253500742
1.3701364317,0.4225945862,-1.214415848,1.4515526438
0.9257802892,0.2804204302,-1.55703025,1.0091938057
1.0323231134,0.3379593578,-1.609280954,1.2178914131
1.4656178198,0.4099023216,-0.904533467,1.4442385107
1.136964781,0.4170196236,-1.497803172,1.2980858365
1.4503080623,0.5000999432,-1.045003677,1.4738805311
1.4379391041,0.4635841789,-1.016610703,1.4432330832
1.5901427591,0.6433927324,-1.033237504,1.6448354972
1.3798782358,0.4330487052,-1.168997724,1.4127309998
1.3026354021,0.4663255986,-1.239956857,1.328379496
1.4062105213,0.5674242521,-1.176790469,1.4541005305
1.0697637218,0.3508907893,-1.515125667,1.1646237315
1.1889739837,0.5536027608,-1.690684312,1.5116807704
1.5966599431,0.2823449781,-0.601535143,1.4007048545
1.5769415583,0.2182573386,-0.63927679,1.369896179
1.1036420353,0.0063757195,-1.251535596,0.9858934668
0.9537168392,0.2186147599,-1.542880434,1.0720732076
1.0796657729,0.3469002673,-1.506478355,1.2340912893
1.3748258539,0.3716551128,-1.169059849,1.4254360646
1.0385728129,0.3395921019,-1.504076439,1.0942226609
1.4284724966,0.4704634764,-1.103504598,1.4573172071
1.5784586718,0.5656627746,-0.993994186,1.6119569952
0.6801356483,0.1477719795,-1.929571258,0.745463918
1.5939660588,0.4704634764,-0.905810982,1.5937356931
1.3146154103,0.4337983926,-1.293536874,1.3644233756
1.6056398228,0.6001390611,-0.953387724,1.6049523304
1.7652424775,0.6279176956,-0.643229367,1.6682814745
1.3665875982,0.3613575322,-1.093131017,1.4170359473
1.0975289071,0.218976481,-1.418055029,1.1784634957
1.7227967966,0.5925451362,-0.732087884,1.6320478274
1.09051666,0.2772927559,-1.530811389,1.276608536
1.2210363462,0.233695356,-1.204651379,1.267197647
1.6193852533,0.3223842031,-0.690322878,1.5356785355
1.47031204,0.366895949,-0.908662317,1.4387605178
2.4888595745,0.9062248545,0.4063142213,2.153528849
2.0402355498,0.6874575644,-0.326826706,1.8800837378
1.7977195812,0.6122813744,-0.737858855,1.749672187
2.1311111083,0.6187028815,-0.073270148,1.9724708205
1.8223737443,0.5647045513,-0.605846563,1.7603016386
1.978170797,0.6304448335,-0.26769518,1.8078984304
1.7435329736,0.5686971897,-0.770824129,1.7286144666
2.1040605496,0.6455609639,-0.20680667,1.9462126042
2.2189416698,0.7781768378,0.0133479237,2.0254581142
1.9985385935,0.6773126916,-0.458987376,1.8427202853
2.0547443988,0.7156777697,-0.382952054,1.9467472315
2.2881166039,0.7350344777,0.1352215373,1.9703186899
2.0682256925,0.6038598623,-0.093578148,1.8608434773
2.3452773946,0.824487684,0.1617467017,2.1262148
1.6813131511,0.416368042,-0.635752042,1.5311646455
1.8039546021,0.4521537802,-0.433376318,1.5933988275
2.0409513256,0.5933516916,-0.180065408,1.7595655261
2.131135678,0.5749406408,-0.047415845,1.8737479155
2.1428472556,0.5974791579,-0.025603057,1.8479325451
1.9039816814,0.5018347633,-0.389472442,1.6902091487
2.1976394402,0.5693090779,0.106483485,1.8772528781
0.5730520086,0.1409306302,-2.193773692,0.7763899719
0.6708299357,0.1175682052,-1.995487956,0.8214272699
0.9034455073,0.2356536385,-1.842945128,1.0712457854
1.3230647487,0.355966026,-1.249999953,1.3130520513
0.9507228662,0.1253738368,-1.555597873,0.9564991013
0.7687093667,0.176994352,-1.925753882,0.8682575111
0.3890916683,0.0679999296,-2.371797934,0.5821642601
1.4952055852,0.3963416963,-0.988521503,1.3916449057
1.308984005,0.3473703259,-1.304827709,1.3225708971
